date;time;batch;tree id;treatment;replicate;X;Y;E;A;Ca;Ci;gsw;VPcham;VPDleaf;Q_out;comment
04/08/2023;17:25:48;3;BC5;control;1;fb;cc;0,001046052;6,749765454;396,6278333;237,6239291;0,0720916;2,268792113;1,429078778;197,6428333;
04/08/2023;17:26:46;3;BC5;control;1;fb;cc;0,00105324;6,790803638;396,8768333;238,1580882;0,072673579;2,275957275;1,427436818;152,6789;
04/08/2023;17:27:59;3;BC5;control;1;fb;cc;0,001059959;6,931564934;397,5021613;235,9357653;0,072817677;2,279333104;1,433678169;183,3160645;
04/08/2023;17:34:04;3;BC5;control;2;fc;cc;0,0017174;8,581380551;398,4681;276,159824;0,122210533;2,280505643;1,397146257;59,54911333;
04/08/2023;17:34:28;3;BC5;control;2;fc;cc;0,001765204;8,683841357;398,6569677;277,4152742;0,12495298;2,287108466;1,405083437;50,25862581;
04/08/2023;17:34:44;3;BC5;control;2;fc;cc;0,001762578;8,717959715;398,9239643;274,0828065;0,12168494;2,293883852;1,43933187;47,75556429;
04/08/2023;17:41:57;3;BC5;control;3;fd;cc;0,001082122;6,321045079;400,4393226;259,3561155;0,0766759;2,282344948;1,391241995;21,51687097;
04/08/2023;17:44:26;3;BC5;control;3;fd;cc;0,001107301;6,462005188;400,2302903;260,3255458;0,079085246;2,285232148;1,381035747;25,74478387;
04/08/2023;17:45:12;3;BC5;control;3;fd;cc;0,001125835;6,588582596;400,4054516;259,21303;0,079891085;2,26731573;1,390398263;22,51222258;
04/08/2023;17:48:13;3;BC6;control;1;fe;cd;0,001151593;6,934516286;400,7026774;258,0624409;0,083144894;2,254435764;1,367826111;50,46113871;
04/08/2023;17:49:02;3;BC6;control;1;fe;cd;0,001145133;7,169749172;401,2999;253,5119448;0,082776612;2,254294101;1,366032158;45,22998;
04/08/2023;17:52:29;3;BC6;control;1;fe;cd;0,001102862;7,34757503;400,9815484;243,79771;0,079420833;2,255649998;1,370302104;85,89499032;
04/08/2023;18:01:11;3;BC6;control;2;ff;cd;0,001326983;8,422474973;397,7797742;248,1750871;0,096135803;2,249862288;1,366334953;84,04893871;outlier
04/08/2023;18:03:08;3;BC6;control;2;ff;cd;0,001304873;8,517558285;397,9789667;245,9728102;0,095533865;2,272262948;1,351770691;49,59727667;outlier
04/08/2023;18:05:42;3;BC6;control;2;ff;cd;0,001309545;8,732210538;398,9865484;243,2328876;0,095477181;2,266515534;1,357444686;28,66209355;outlier
04/08/2023;18:16:58;3;BC6;control;3;fg;cd;0,00107928;7,8624729;401,2647742;231,334659;0,078224161;2,235409171;1,361530923;37,58575806;outlier
04/08/2023;18:20:17;3;BC6;control;3;fg;cd;0,001067688;7,807345829;399,6712333;231,0384825;0,078251791;2,242039325;1,346512208;58,21655667;outlier
04/08/2023;18:22:35;3;BC6;control;3;fg;cd;0,001098773;7,809139145;398,543129;233,7670234;0,080231155;2,23203673;1,3520931;61,37289032;outlier
07/08/2023;11:08:09;4;BQ10;cooled;1;fh;ce;0,001376799;8,507593595;424,6742667;259,5245504;0,088229306;2,475874868;1,540725073;155,2336667;
07/08/2023;11:08:36;4;BQ10;cooled;1;fh;ce;0,001408449;8,590319047;428,7247333;265,5536333;0,09032909;2,485214628;1,540002936;157,1382667;
07/08/2023;11:11:42;4;BQ10;cooled;1;fh;ce;0,001363999;8,061139485;443,2949355;284,8638854;0,087651984;2,496859951;1,535889311;261,1122581;
07/08/2023;11:15:07;4;BQ10;cooled;2;fi;ce;0,000504886;4,460493423;447,2065484;207,2249041;0,03099517;2,493782468;1,590358486;285,8255484;
07/08/2023;11:16:12;4;BQ10;cooled;2;fi;ce;0,000557706;4,599431979;445,6710667;221,0646455;0,034278159;2,498483945;1,589416639;255,3361333;
07/08/2023;11:16:42;4;BQ10;cooled;2;fi;ce;0,000616166;4,74665295;444,7785806;234,289551;0,037902307;2,505095382;1,589012725;250,5349032;
07/08/2023;11:19:41;4;BQ10;cooled;3;fj;ce;0,000832401;6,025995461;439,3650323;250,1121984;0,053836838;2,510310105;1,516412537;260,5853871;
07/08/2023;11:20:21;4;BQ10;cooled;3;fj;ce;0,000905086;6,102546293;438,3010667;259,8719095;0,058096896;2,511119435;1,529011961;275,5437333;
07/08/2023;11:20:52;4;BQ10;cooled;3;fj;ce;0,000856861;6,162615816;437,5201333;247,2245565;0,054762841;2,514025963;1,534620366;264,4483667;
07/08/2023;11:24:54;4;BQ11;cooled;1;fk;cf;0,000629271;2,474109076;436,7266129;325,2958193;0,039215085;2,523513189;1,568839267;144,7699355;
07/08/2023;11:25:22;4;BQ11;cooled;1;fk;cf;0,000668324;2,460765091;436,2107419;330,8404589;0,041535298;2,529500507;1,573581341;144,8499032;
07/08/2023;11:26:00;4;BQ11;cooled;1;fk;cf;0,000601813;2,442467736;435,383;320,0779422;0,037270318;2,531348093;1,577828526;145,0333226;
07/08/2023;11:37:03;4;BQ11;cooled;2;fl;cf;0,000927157;6,847341415;420,6050333;222,7736724;0,058337068;2,527400742;1,55948177;213,1077667;
07/08/2023;11:38:23;4;BQ11;cooled;2;fl;cf;0,000948831;6,890191909;419,9534;224,9899723;0,059626426;2,526278837;1,561798005;214,3146;
07/08/2023;11:39:17;4;BQ11;cooled;2;fl;cf;0,00098774;6,928767327;419,4271667;230,6556389;0,062066231;2,528900162;1,56263865;210,6542667;
07/08/2023;11:42:16;4;BQ11;cooled;3;fm;cf;0,000511861;3,534540583;421,8568667;235,1923092;0,031901799;2,536119545;1,566355628;89,10566667;
07/08/2023;11:43:05;4;BQ11;cooled;3;fm;cf;0,000470462;3,695577103;421,0955484;210,4197848;0,029333349;2,544612194;1,56502034;89,53223548;
07/08/2023;11:45:59;4;BQ11;cooled;3;fm;cf;0,00048019;3,856805835;419,633;203,6527123;0,0298236;2,548374038;1,571115034;91,93889677;
07/08/2023;11:49:47;4;BQ12;cooled;1;fn;cg;0,000832374;6,001872041;415,5484333;217,5083264;0,051037164;2,544061242;1,597622698;66,51434;
07/08/2023;11:50:08;4;BQ12;cooled;1;fn;cg;0,000916313;6,015780205;415,3422;232,5329911;0,055748343;2,554516545;1,611330641;66,74460333;
07/08/2023;11:51:32;4;BQ12;cooled;1;fn;cg;0,000824762;6,045414573;414,6254667;213,5527591;0,050577514;2,556398271;1,597152508;64,06589333;
07/08/2023;11:57:16;4;BQ12;cooled;2;fo;cg;0,00176975;6,937762727;412,1855484;302,4621728;0,112396438;2,53346164;1,560757789;60,85134516;
07/08/2023;12:00:24;4;BQ12;cooled;2;fo;cg;0,001769099;6,988145535;411,499871;301,6362291;0,112986389;2,544038902;1,552042904;60,40307742;
07/08/2023;12:02:17;4;BQ12;cooled;2;fo;cg;0,001710082;6,989718343;411,3031;297,9191028;0,10908444;2,543743104;1,552987148;59,93390667;
07/08/2023;12:06:51;4;BQ12;cooled;3;fp;cg;0,001453724;6,10488376;411,681129;294,7590405;0,091914472;2,561764588;1,561328084;19,72079032;
07/08/2023;12:07:29;4;BQ12;cooled;3;fp;cg;0,001520165;6,169252682;411,5441935;297,903301;0,095918549;2,557706083;1,565898325;19,67156774;
07/08/2023;12:08:36;4;BQ12;cooled;3;fp;cg;0,00143601;6,186743831;411,5189667;291,4464271;0,09047114;2,557241844;1,566670296;19,83688;
09/08/2023;11:19:31;4;BC8;control;1;fq;ch;0,001758798;6,849216587;411,3798571;306,8456971;0,11665101;2,397269102;1,51314468;47,48138571;
09/08/2023;11:20:14;4;BC8;control;1;fq;ch;0,001836113;6,807438627;411,3518;311,0378941;0,121486014;2,379016087;1,51840321;45,50798333;
09/08/2023;11:20:44;4;BC8;control;1;fq;ch;0,001985876;7,012945527;411,1261613;315,9747291;0,13284356;2,390873897;1,504903618;43,13667742;
09/08/2023;11:23:01;4;BC8;control;2;fr;ch;0,002552877;7,861150113;410,3872581;323,2043311;0,165761533;2,40312872;1,559235736;147,4147419;
09/08/2023;11:23:59;4;BC8;control;2;fr;ch;0,002481569;7,913827455;411,0141333;320,2483371;0,159483063;2,420794765;1,57313193;143,2236333;
09/08/2023;11:24:36;4;BC8;control;2;fr;ch;0,002497151;8,053226706;411,7196452;319,6018867;0,159735449;2,432403497;1,580373975;147,5823226;
09/08/2023;11:28:33;4;BC8;control;3;fs;ch;0,001623514;6,91393915;415,8552258;298,0101154;0,103432024;2,413292023;1,570806215;283,4733548;
09/08/2023;11:28:59;4;BC8;control;3;fs;ch;0,001701941;7,054439083;415,6007333;300,8908187;0,108772462;2,417937006;1,567340475;286,5319333;
09/08/2023;11:30:31;4;BC8;control;3;fs;ch;0,001608945;6,957299813;414,0330645;299,1086684;0,106647647;2,408300512;1,511285861;135,3018065;
09/08/2023;12:38:47;4;BC7;control;1;ft;ci;0,001841923;7,485224617;393,4743333;292,2074479;0,130941076;2,328945438;1,417838674;150,7884;
09/08/2023;12:40:51;4;BC7;control;1;ft;ci;0,001875537;7,563737528;394,1259677;292,7981563;0,132365011;2,323005085;1,428455932;401,1667742;
09/08/2023;12:41:50;4;BC7;control;1;ft;ci;0,001900452;7,723330372;394,5949667;292,3012017;0,133829779;2,335903454;1,431698989;514,1494;
09/08/2023;12:45:18;4;BC7;control;2;fu;ci;0,002163595;7,877155856;397,1788667;302,6018744;0,149578222;2,337390059;1,462276501;245,6345667;
09/08/2023;12:45:49;4;BC7;control;2;fu;ci;0,002137776;8,030133811;397,5105667;300,4829453;0,148168609;2,348864836;1,458137867;255,4700333;
09/08/2023;12:46:25;4;BC7;control;2;fu;ci;0,002075651;7,90724126;397,9235333;299,8186649;0,144031142;2,358174593;1,455274494;263,5429667;
09/08/2023;12:53:09;4;BC7;control;3;fv;ci;0,002023677;9,587406773;396,735871;278,9566391;0,142730982;2,330862286;1,432009145;433,7167742;
09/08/2023;12:53:51;4;BC7;control;3;fv;ci;0,001967479;9,654489116;396,6372333;274,1565514;0,137723486;2,338001078;1,44135386;432,4373333;
09/08/2023;12:55:01;4;BC7;control;3;fv;ci;0,001962322;9,759519579;398,2945;273,2237155;0,136199175;2,343327682;1,453102167;282,3182667;
09/08/2023;14:56:02;4;BQ12;cooled;1;fw;cj;0,000751982;4,133287588;392,8223667;253,2889529;0,050589938;2,355031053;1,474998267;371,5894;
09/08/2023;14:57:56;4;BQ12;cooled;1;fw;cj;0,00072487;4,598793056;393,9794;232,3331;0,048136388;2,358265064;1,493324554;366,7281333;
09/08/2023;14:58:20;4;BQ12;cooled;1;fw;cj;0,000805325;4,699174644;394,143;243,5872562;0,053118997;2,363360401;1,504691632;350,6803871;
09/08/2023;15:04:14;4;BQ12;cooled;2;fx;cj;0,001376826;6,343886029;396,6506774;279,3006354;0,094247792;2,360542275;1,461574092;214,7850323;
09/08/2023;15:06:42;4;BQ12;cooled;2;fx;cj;0,00134211;6,473592357;399,3463333;276,0181855;0,091183431;2,374100866;1,471298708;310,2491667;
09/08/2023;15:07:05;4;BQ12;cooled;2;fx;cj;0,00141882;6,540491053;399,6915667;280,4076966;0,095650455;2,381631758;1,48374639;347,6476333;
09/08/2023;15:11:26;4;BQ12;cooled;3;fy;cj;0,00414106;3,84048661;417,4341;350,9171174;0,133450069;0,673387581;3,153476815;322,1349333;low VP, high VD
09/08/2023;15:14:00;4;BQ12;cooled;3;fy;cj;0,001400464;4,539128243;413,1124;208,1914811;0,039082312;0,249262793;3,586347671;359,7897333;low VP, high VD
09/08/2023;15:15:13;4;BQ12;cooled;3;fy;cj;0,00132756;4,537183655;413,2847333;197,0339875;0,036783594;0,23297757;3,610704336;360,5366667;low VP, high VD
09/08/2023;15:21:18;4;BQ11;cooled;1;fz;ck;-0,001365106;0,805072069;402,8312333;405,525515;-0,146870091;3,011358729;0,885100592;295,5184;negative gsw
09/08/2023;15:22:56;4;BQ11;cooled;1;fz;ck;0,000566929;1,037035351;401,1925161;373,3427284;0,073040772;3,100999999;0,770354146;314,1889032;
09/08/2023;15:23:43;4;BQ11;cooled;1;fz;ck;0,001025659;1,001165217;401,2455;383,2030748;0,126999266;3,060772937;0,809742079;310,2200667;
09/08/2023;15:28:19;4;BQ11;cooled;2;ga;ck;0,000577709;3,174158649;400,1817097;293,8289184;0,051187065;2,790173505;1,117220654;32,70777742;
09/08/2023;15:29:03;4;BQ11;cooled;2;ga;ck;0,000586601;3,16028995;400,6384333;294,7216906;0,051239898;2,774054379;1,133359546;32,43209667;
09/08/2023;15:29:22;4;BQ11;cooled;2;ga;ck;0,000626404;3,097061755;400,7153;299,7566197;0,053007828;2,769308845;1,170116069;31,75301;
09/08/2023;15:31:50;4;BQ11;cooled;3;gb;ck;0,000486562;5,508068046;398,548129;187,777561;0,043193894;2,688106556;1,114527972;156,8287742;
09/08/2023;15:32:11;4;BQ11;cooled;3;gb;ck;0,000622478;5,712134327;398,4977667;224,1985043;0,05469142;2,700183915;1,128323965;159,7761;
09/08/2023;15:32:32;4;BQ11;cooled;3;gb;ck;0,000687936;5,723485396;398,6371333;238,9317628;0,06011357;2,705185923;1,135524651;158,6035333;
09/08/2023;15:34:57;4;BQ10;cooled;1;gc;cl;0,000557126;5,390029885;399,7466774;208,8229716;0,046942886;2,68537848;1,174798051;253,3341613;
09/08/2023;15:35:30;4;BQ10;cooled;1;gc;cl;0,000682777;5,505981056;399,630129;239,6357824;0,05777667;2,700182978;1,172004888;255,0490968;
09/08/2023;15:35:49;4;BQ10;cooled;1;gc;cl;0,000747116;5,547765993;399,5568667;246,9010538;0,061275957;2,708332486;1,20964963;255,6470333;
09/08/2023;15:38:00;4;BQ10;cooled;2;gd;cl;8,29E-05;0,455527996;406,2213333;284,1067152;0,006349872;2,628622278;1,282423405;260,8203333;
09/08/2023;15:39:16;4;BQ10;cooled;2;gd;cl;0,000221992;0,436410454;406,2966333;357,3177966;0,017071926;2,637434;1,280018888;243,7026;
09/08/2023;15:39:33;4;BQ10;cooled;2;gd;cl;0,000252659;0,491499305;406,2707;355,4518061;0,018559531;2,637177357;1,340033405;237,3849667;
09/08/2023;15:41:24;4;BQ10;cooled;3;ge;cl;0,000483384;2,014635744;403,5573548;312,748239;0,038787757;2,629567577;1,232047726;160,7279677;
09/08/2023;15:42:09;4;BQ10;cooled;3;ge;cl;0,000672045;2,159642387;403,5442333;332,3163056;0,054541062;2,646086581;1,221564221;140,3081333;
09/08/2023;15:42:26;4;BQ10;cooled;3;ge;cl;0,000799668;2,194146371;403,5171786;338,7928435;0,062192914;2,657953579;1,276006378;140,8371786;
10/08/2023;14:55:18;4;BQ11;cooled;1;gf;cm;0,000725872;2,773926414;404,7506333;313,381285;0,053596074;2,145922452;1,355542597;51,63649333;
10/08/2023;14:59:38;4;BQ11;cooled;1;gf;cm;0,00075521;3,296680927;410,8559355;307,8561841;0,055923978;2,160273;1,351985723;66,53566452;
10/08/2023;15:02:38;4;BQ11;cooled;1;gf;cm;0,000750671;3,029104907;413,3819;317,8187831;0,055806264;2,166759953;1,346687366;67,25983333;
10/08/2023;15:09:40;4;BQ11;cooled;2;gg;cm;0,000887713;6,291752651;412,3434194;252,4807196;0,066629746;2,146452087;1,33687086;31,55533548;
10/08/2023;15:10:55;4;BQ11;cooled;2;gg;cm;0,000873832;6,476442376;412,3086333;244,9918601;0,065356728;2,151609772;1,341181967;31,06576333;
10/08/2023;15:11:48;4;BQ11;cooled;2;gg;cm;0,000933854;6,594125712;412,5219032;251,8235095;0,069509666;2,149305907;1,348695084;29,39855806;
10/08/2023;15:19:30;4;BQ11;cooled;3;gh;cm;0,000486726;4,753500339;415,4002581;195,4335136;0,035862649;2,165192033;1,353627581;93,85973548;
10/08/2023;15:20:45;4;BQ11;cooled;3;gh;cm;0,000504779;4,885744907;414,6705667;195,8067697;0,03706276;2,169958143;1,358649355;79,92066;
10/08/2023;15:23:35;4;BQ11;cooled;3;gh;cm;0,000504221;5,128744955;413,9375667;184,2693134;0,036998868;2,172085243;1,359517225;70,55472667;
10/08/2023;15:34:26;4;BQ10;cooled;1;gi;cn;0,000342144;2,686222796;415,7530333;234,0939401;0,024736439;2,175313723;1,376573692;95,04779;
10/08/2023;15:35:40;4;BQ10;cooled;1;gi;cn;0,00033115;2,763748403;415,3727;224,5849648;0,024159566;2,189163652;1,363927405;96,35084667;
10/08/2023;15:36:36;4;BQ10;cooled;1;gi;cn;0,000338929;2,803781213;415,1418065;225,6902602;0,024693809;2,19127336;1,365860483;92,8869129;
10/08/2023;15:46:27;4;BQ10;cooled;2;gj;cn;0,000705823;3,173150216;411,0014;304,0976424;0,051694196;2,165702516;1,365924885;39,82055;
10/08/2023;15:47:07;4;BQ10;cooled;2;gj;cn;0,000648217;3,246704201;410,5643226;292,9887097;0,047646774;2,173625403;1,359936342;43,1021129;
10/08/2023;15:47:51;4;BQ10;cooled;2;gj;cn;0,000698426;3,306976558;409,9834194;298,5503398;0,05145679;2,177057729;1,357673639;48,04733871;
10/08/2023;16:03:24;4;BQ10;cooled;3;gk;cn;0,000279206;1,998776574;404,7549667;241,522418;0,02054382;2,167908377;1,351831092;61,59454;
10/08/2023;16:04:13;4;BQ10;cooled;3;gk;cn;0,000226947;2,08372405;404,3654333;197,8572976;0,016718658;2,174358443;1,349140716;65,98630667;
10/08/2023;16:09:22;4;BQ10;cooled;3;gk;cn;0,000294599;2,223983744;403,6256333;231,5912704;0,021629102;2,167623527;1,354955766;61,92109;
10/08/2023;16:14:54;4;BQ12;cooled;1;gl;co;0,00050567;4,343928057;402,7506774;209,1052536;0,03739296;2,152460767;1,349282693;132,9127742;
10/08/2023;16:15:21;4;BQ12;cooled;1;gl;co;0,000545925;4,49251521;402,7069;216,1250696;0,040231544;2,155355487;1,354581915;141,5338333;
10/08/2023;16:15:43;4;BQ12;cooled;1;gl;co;0,000509246;4,67255145;402,7113333;194,9698058;0,037382465;2,167627219;1,358973105;144,4967333;
10/08/2023;16:22:04;4;BQ12;cooled;2;gm;co;0,000511092;3,804298722;406,8793333;234,2277435;0,036991808;2,191955677;1,377781206;242,3339;
10/08/2023;16:22:33;4;BQ12;cooled;2;gm;co;0,000541077;3,873951771;407,0116333;239,1964038;0,03884285;2,192200258;1,389508007;254,8507333;
10/08/2023;16:24:52;4;BQ12;cooled;2;gm;co;0,000523946;3,900375352;408,3567667;233,3132057;0,037411408;2,208875878;1,396330971;262,0255667;
10/08/2023;16:31:54;4;BQ12;cooled;3;gn;co;0,001118434;7,375541554;405,6320333;251,0053387;0,081161291;2,208907877;1,385232959;210,2839667;
10/08/2023;16:35:23;4;BQ12;cooled;3;gn;co;0,00108928;7,353684043;406,1821613;247,4110328;0,078673562;2,232848128;1,390781005;276,3442581;
10/08/2023;16:37:15;4;BQ12;cooled;3;gn;co;0,001084991;7,396990297;406,5760645;243,8591654;0,077147295;2,237730832;1,411978453;478,0193226;
10/08/2023;16:46:04;4;BC7;control;1;go;cp;0,002356712;9,611126544;403,8429667;306,5190494;0,176629582;2,262442551;1,364031438;194,8636667;
10/08/2023;16:46:21;4;BC7;control;1;go;cp;0,002515167;9,676522494;403,9400345;308,0698617;0,18156661;2,27808307;1,416798244;225,5397241;
10/08/2023;16:46:35;4;BC7;control;1;go;cp;0,002624533;9,702069311;404,126;310,8635062;0,188047556;2,280005785;1,429070939;201,97348;
10/08/2023;16:50:46;4;BC7;control;2;gp;cp;0,000906495;5,403175206;409,5944516;263,7020656;0,063238699;2,278867477;1,434687876;188,7470645;
10/08/2023;16:51:46;4;BC7;control;2;gp;cp;0,000872125;5,443505326;409,6053333;256,7429358;0,060602079;2,283587146;1,439519059;190,6865667;
10/08/2023;16:51:59;4;BC7;control;2;gp;cp;0,000918165;5,463004822;409,57716;257,0376558;0,061104613;2,293254958;1,50251574;189,4604;
10/08/2023;16:57:16;4;BC7;control;3;gq;cp;0,001726428;8,011867744;406,1391333;291,8340149;0,122957872;2,284038316;1,420471246;154,0806;
10/08/2023;16:59:44;4;BC7;control;3;gq;cp;0,001728726;8,091011866;405,0756452;289,7160033;0,122924709;2,295401969;1,422540778;172,4407097;
10/08/2023;17:00:17;4;BC7;control;3;gq;cp;0,001754993;8,079391869;404,8195161;290,9842749;0,124579937;2,299687582;1,425329903;177,7719355;
10/08/2023;17:04:42;4;BC8;control;1;gr;cq;0,001649313;8,025189411;403,5705667;283,5249311;0,116655365;2,294837499;1,428621914;279,2098333;
10/08/2023;17:05:15;4;BC8;control;1;gr;cq;0,001634997;7,966127245;403,6125333;283,1455191;0,115354848;2,300516174;1,431772046;286,9984667;
10/08/2023;17:05:43;4;BC8;control;1;gr;cq;0,001644777;8,090516466;403,4289355;282,1336458;0,116287792;2,313304768;1,428853114;291,0487742;
10/08/2023;17:11:49;4;BC8;control;2;gs;cq;0,001410095;6,311705352;403,77;291,6499543;0,098602273;2,312277284;1,440012667;233,4335667;
10/08/2023;17:12:21;4;BC8;control;2;gs;cq;0,001438177;6,272604296;403,5319333;294,3102684;0,100844607;2,318909887;1,436561997;219,6703667;
10/08/2023;17:12:42;4;BC8;control;2;gs;cq;0,001435067;6,360516938;403,2630645;290,7878138;0,099115059;2,325471034;1,457714254;213,6059355;
10/08/2023;17:17:10;4;BC8;control;3;gt;cq;0,001557725;7,478899287;401,3281613;281,9491097;0,109251478;2,314272088;1,438670737;166,7627742;
10/08/2023;17:19:04;4;BC8;control;3;gt;cq;0,001560604;7,419611284;400,962871;284,210693;0,110945314;2,317285571;1,419826209;137,587129;
10/08/2023;17:19:25;4;BC8;control;3;gt;cq;0,001618337;7,538285353;400,7408333;285,3147253;0,114243917;2,321096351;1,4306197;155,4141333;
